"id","title","summary","venue","year","authors","citationCount","referenceCount","influentialCitationCount","url"
"3507bd62a14bd0e8ead28cdedb1c33ba83c39c6b","Mastering Atari, Go, chess and shogi by planning with a learned model","The MuZero algorithm is presented, which, by combining a tree-based search with a learned model, achieves superhuman performance in a range of challenging and visually complex domains, without any knowledge of their underlying dynamics.","Nature",2019,"Julian Schrittwieser,Ioannis Antonoglou,T. Hubert,K. Simonyan,L. Sifre,Simon Schmitt,A. Guez,Edward Lockhart,D. Hassabis,T. Graepel,T. Lillicrap,David Silver",1158,53,91,"https://www.semanticscholar.org/paper/3507bd62a14bd0e8ead28cdedb1c33ba83c39c6b"
"acbd6e09ad888e68472a5c1cb6ec83176c7969bd","Ask the Right Questions: Active Question Reformulation with Reinforcement Learning","This work proposes an agent that sits between the user and a black box QA system and learns to reformulate questions to elicit the best possible answers, and finds that successful question reformulations look quite different from natural language paraphrases.","International Conference on Learning Representations",2017,"C. Buck,Jannis Bulian,Massimiliano Ciaramita,Andrea Gesmundo,N. Houlsby,Wojciech Gajewski,Wei Wang",145,48,8,"https://www.semanticscholar.org/paper/acbd6e09ad888e68472a5c1cb6ec83176c7969bd"
"e75fb417b54a6eae589ff382874de09d7f58a3de","Open-Ended Learning Leads to Generally Capable Agents","The red player’s goal is to put both the purple cube and the black cube (its own cube) onto its base (the grey floor), while the blue player tries to put them on the blue floor – the cubes are used as flags.","ArXiv",2021,"Open-Ended Learning Team,Adam Stooke,Anuj Mahajan,Catarina Barros,Charlie Deck,Jakob Bauer,Jakub Sygnowski,Maja Trebacz,Max Jaderberg,Michaël Mathieu,Nathan McAleese,N. Bradley-Schmieg,Nathaniel Wong,Nicolas Porcel,Roberta Raileanu,Steph Hughes-Fitt,Valentin Dalibard,Wojciech M. Czarnecki",101,117,13,"https://www.semanticscholar.org/paper/e75fb417b54a6eae589ff382874de09d7f58a3de"
"17dbd7b72029181327732e4d11b52a08ed4630d0","Natural Questions: A Benchmark for Question Answering Research","The Natural Questions corpus, a question answering data set, is presented, introducing robust metrics for the purposes of evaluating question answering systems; demonstrating high human upper bounds on these metrics; and establishing baseline results using competitive methods drawn from related literature.","International Conference on Topology, Algebra and Categories in Logic",2019,"T. Kwiatkowski,Jennimaria Palomaki,Olivia Redfield,Michael Collins,Ankur P. Parikh,Chris Alberti,D. Epstein,Illia Polosukhin,Jacob Devlin,Kenton Lee,Kristina Toutanova,Llion Jones,Matthew Kelcey,Ming-Wei Chang,Andrew M. Dai,Jakob Uszkoreit,Quoc V. Le,Slav Petrov",1410,29,198,"https://www.semanticscholar.org/paper/17dbd7b72029181327732e4d11b52a08ed4630d0"
"946d51acd20d9acc649d0238628261b093ec572b","CONQRR: Conversational Query Rewriting for Retrieval with Reinforcement Learning","A query rewriting model CONQRR is developed that rewrites a conversational question in the context into a standalone question and is trained with a novel reward function to directly optimize towards retrieval using reinforcement learning and can be adapted to any off-the-shelf retriever.","Conference on Empirical Methods in Natural Language Processing",2021,"Zeqiu Wu,Yi Luan,Hannah Rashkin,D. Reitter,Gaurav Singh Tomar",22,53,4,"https://www.semanticscholar.org/paper/946d51acd20d9acc649d0238628261b093ec572b"
"32cb26814b320beb0c4a8fdea86a0065ad873ef3","Open-Domain Question Answering Goes Conversational via Question Rewriting","A strong baseline approach is introduced that combines the state-of-the-art model for question rewriting, and competitive models for open-domain QA, and the effectiveness of this approach is reported.","North American Chapter of the Association for Computational Linguistics",2020,"R. Anantha,Svitlana Vakulenko,Zhucheng Tu,S. Longpre,S. Pulman,Srinivas Chappidi",70,41,15,"https://www.semanticscholar.org/paper/32cb26814b320beb0c4a8fdea86a0065ad873ef3"
"1db81c2e030f37bc14a01c6e43171a8079e7cccd","Conversational Question Reformulation via Sequence-to-Sequence Architectures and Pretrained Language Models","Examining a variety of architectures with different numbers of parameters, it is demonstrated that the recent text-to-text transfer transformer (T5) achieves the best results both on CANARD and CAsT with fewer parameters, compared to similar transformer architectures.","ArXiv",2020,"Sheng-Chieh Lin,Jheng-Hong Yang,Rodrigo Nogueira,Ming-Feng Tsai,Chuan-Ju Wang,Jimmy J. Lin",38,26,9,"https://www.semanticscholar.org/paper/1db81c2e030f37bc14a01c6e43171a8079e7cccd"
"251bdaff7521e60fe81fc375acfd34951c7f13ea","ReGen: Reinforcement Learning for Text and Knowledge Base Generation using Pretrained Language Models","This paper presents ReGen, a bidirectional generation of text and graph leveraging Reinforcement Learning to improve performance, and presents an extensive investigation demonstrating that the use of RL via SCST benefits graph and text generation on WebNLG+ 2020 and TekGen datasets.","Conference on Empirical Methods in Natural Language Processing",2021,"Pierre L. Dognin,Inkit Padhi,Igor Melnyk,Payel Das",7,40,1,"https://www.semanticscholar.org/paper/251bdaff7521e60fe81fc375acfd34951c7f13ea"
"2591c66c6006c9c275a3dc7108a487934bc1c06f","Rainier: Reinforced Knowledge Introspector for Commonsense Question Answering","This work is the first to report that knowledge generated by models that are orders of magnitude smaller than GPT-3, even without direct supervision on the knowledge itself, can exceed the quality of commonsense knowledge elicited from G PT-3.","Conference on Empirical Methods in Natural Language Processing",2022,"Jiacheng Liu,Skyler Hallinan,Ximing Lu,Pengfei He,S. Welleck,Hannaneh Hajishirzi,Yejin Choi",16,46,2,"https://www.semanticscholar.org/paper/2591c66c6006c9c275a3dc7108a487934bc1c06f"
"4c915c1eecb217c123a36dc6d3ce52d12c742614","Simple statistical gradient-following algorithms for connectionist reinforcement learning","This article presents a general class of associative reinforcement learning algorithms for connectionist networks containing stochastic units that are shown to make weight adjustments in a direction that lies along the gradient of expected reinforcement in both immediate-reinforcement tasks and certain limited forms of delayed-reInforcement tasks, and they do this without explicitly computing gradient estimates.","Machine-mediated learning",1992,"Ronald J. Williams",6771,37,998,"https://www.semanticscholar.org/paper/4c915c1eecb217c123a36dc6d3ce52d12c742614"
"ad5970584754cc7a1d91c95ab84a1e210258183a","UnifiedQA: Crossing Format Boundaries With a Single QA System","This work uses the latest advances in language modeling to build a single pre-trained QA model, UNIFIEDQA, that performs well across 19 QA datasets spanning 4 diverse formats, and results in a new state of the art on 10 factoid and commonsense question answering datasets.","Findings",2020,"Daniel Khashabi,Sewon Min,Tushar Khot,Ashish Sabharwal,Oyvind Tafjord,Peter Clark,Hannaneh Hajishirzi",427,53,70,"https://www.semanticscholar.org/paper/ad5970584754cc7a1d91c95ab84a1e210258183a"
"dce6f9d4017b1785979e7520fd0834ef8cf02f4b","Proximal Policy Optimization Algorithms","A new family of policy gradient methods for reinforcement learning, which alternate between sampling data through interaction with the environment, and optimizing a ""surrogate"" objective function using stochastic gradient ascent, are proposed.","ArXiv",2017,"J. Schulman,F. Wolski,Prafulla Dhariwal,Alec Radford,Oleg Klimov",9033,14,2401,"https://www.semanticscholar.org/paper/dce6f9d4017b1785979e7520fd0834ef8cf02f4b"
"b360427d0991143013da6a208ccf28bcc8028fab","Knowledge Graph Based Synthetic Corpus Generation for Knowledge-Enhanced Language Model Pre-training","It is shown that verbalizing a comprehensive, encyclopedic KG like Wikidata can be used to integrate structured KGs and natural language corpora and carries the further advantages of improved factual accuracy and reduced toxicity in the resulting language model.","North American Chapter of the Association for Computational Linguistics",2020,"Oshin Agarwal,Heming Ge,Siamak Shakeri,Rami Al-Rfou",102,51,14,"https://www.semanticscholar.org/paper/b360427d0991143013da6a208ccf28bcc8028fab"
"eadbe2e4f9de47dd357589cf59e3d1f0199e5075","Learning quadrupedal locomotion over challenging terrain","The presented work indicates that robust locomotion in natural environments can be achieved by training in simple domains.","Science Robotics",2020,"Joonho Lee,Jemin Hwangbo,Lorenz Wellhausen,V. Koltun,M. Hutter",463,54,22,"https://www.semanticscholar.org/paper/eadbe2e4f9de47dd357589cf59e3d1f0199e5075"
"e37b999f0c96d7136db07b0185b837d5decd599a","Deep reinforcement learning for robotic manipulation with asynchronous off-policy updates","It is demonstrated that a recent deep reinforcement learning algorithm based on off-policy training of deep Q-functions can scale to complex 3D manipulation tasks and can learn deep neural network policies efficiently enough to train on real physical robots.","IEEE International Conference on Robotics and Automation",2016,"S. Gu,E. Holly,T. Lillicrap,S. Levine",1173,42,22,"https://www.semanticscholar.org/paper/e37b999f0c96d7136db07b0185b837d5decd599a"
"361c00b22e29d0816ca896513d2c165e26399821","Grandmaster level in StarCraft II using multi-agent reinforcement learning","The agent, AlphaStar, is evaluated, which uses a multi-agent reinforcement learning algorithm and has reached Grandmaster level, ranking among the top 0.2% of human players for the real-time strategy game StarCraft II.","Nature",2019,"Oriol Vinyals,I. Babuschkin,Wojciech M. Czarnecki,Michaël Mathieu,Andrew Dudzik,Junyoung Chung,David H. Choi,Richard Powell,Timo Ewalds,Petko Georgiev,Junhyuk Oh,Dan Horgan,M. Kroiss,Ivo Danihelka,Aja Huang,L. Sifre,Trevor Cai,J. Agapiou,Max Jaderberg,A. Vezhnevets,Rémi Leblond,Tobias Pohlen,Valentin Dalibard,D. Budden,Yury Sulsky,James Molloy,T. Paine,Caglar Gulcehre,Ziyun Wang,T. Pfaff,Yuhuai Wu,Roman Ring,Dani Yogatama,Dario Wünsch,Katrina McKinney,Oliver Smith,T. Schaul,T. Lillicrap,K. Kavukcuoglu,D. Hassabis,C. Apps,David Silver",2331,55,106,"https://www.semanticscholar.org/paper/361c00b22e29d0816ca896513d2c165e26399821"
"320b227027030fc291de2896fc3c6da49d7614be","Solving Rubik's Cube with a Robot Hand","It is demonstrated that models trained only in simulation can be used to solve a manipulation problem of unprecedented complexity on a real robot, made possible by a novel algorithm, which is called automatic domain randomization (ADR), and a robot platform built for machine learning.","ArXiv",2019,"OpenAI,Ilge Akkaya,Marcin Andrychowicz,Maciek Chociej,Mateusz Litwin,Bob McGrew,Arthur Petron,Alex Paino,Matthias Plappert,Glenn Powell,Raphael Ribas,Jonas Schneider,N. Tezak,Jerry Tworek,P. Welinder,Lilian Weng,Qiming Yuan,Wojciech Zaremba,Lei M. Zhang",785,127,34,"https://www.semanticscholar.org/paper/320b227027030fc291de2896fc3c6da49d7614be"
"e89ed6bb1864558e3889f5f2fb8931643c633479","Human-level play in the game of Diplomacy by combining language models with strategic reasoning","Cicero, the first AI agent to achieve human-level performance in Diplomacy, a strategy game involving both cooperation and competition that emphasizes natural language negotiation and tactical coordination between seven players, is introduced.","Science",2022,"A. Bakhtin,Noam Brown,Emily Dinan,Gabriele Farina,Colin Flaherty,Daniel Fried,Andrew Goff,Jonathan Gray,Hengyuan Hu,Athul Paul Jacob,Mojtaba Komeili,Karthik Konath,Minae Kwon,Adam Lerer,Mike Lewis,Alexander H. Miller,S. Mitts,Adithya Renduchintala,Stephen Roller,Dirk Rowe,Weiyan Shi,Joe Spisak,Alexander Wei,David J. Wu,Hugh Zhang,Markus Zijlstra",76,60,1,"https://www.semanticscholar.org/paper/e89ed6bb1864558e3889f5f2fb8931643c633479"
"0bce17fdfd4872b16c97a89516a24a092cdc3616","Blank Language Models","Experiments on style transfer and damaged ancient text restoration demonstrate the potential of the Blank Language Model, a model that generates sequences by dynamically creating and filling in blanks, for a wide range of applications.","Conference on Empirical Methods in Natural Language Processing",2020,"T. Shen,Victor Quach,R. Barzilay,T. Jaakkola",51,54,9,"https://www.semanticscholar.org/paper/0bce17fdfd4872b16c97a89516a24a092cdc3616"
"94551d326be51a57434659093904524c39b877cd","Enabling Language Models to Fill in the Blanks","It is shown that humans have difficulty identifying sentences infilled by the approach, which can enable LMs to infill entire sentences effectively on three different domains: short stories, scientific abstracts, and lyrics.","Annual Meeting of the Association for Computational Linguistics",2020,"Chris Donahue,Mina Lee,Percy Liang",128,28,27,"https://www.semanticscholar.org/paper/94551d326be51a57434659093904524c39b877cd"
"846aedd869a00c09b40f1f1f35673cb22bc87490","Mastering the game of Go with deep neural networks and tree search","Using this search algorithm, the program AlphaGo achieved a 99.8% winning rate against other Go programs, and defeated the human European Go champion by 5 games to 0.5, the first time that a computer program has defeated a human professional player in the full-sized game of Go.","Nature",2016,"David Silver,Aja Huang,Chris J. Maddison,A. Guez,L. Sifre,George van den Driessche,Julian Schrittwieser,Ioannis Antonoglou,Vedavyas Panneershelvam,Marc Lanctot,S. Dieleman,Dominik Grewe,John Nham,Nal Kalchbrenner,Ilya Sutskever,T. Lillicrap,M. Leach,K. Kavukcuoglu,T. Graepel,D. Hassabis",13626,76,486,"https://www.semanticscholar.org/paper/846aedd869a00c09b40f1f1f35673cb22bc87490"
"b4e644ef70f1df3c80d246730efa29069f70fd36","Environment Generation for Zero-Shot Compositional Reinforcement Learning","This work presents Compositional Design of Environments (CoDE), which trains a Generator agent to automatically build a series of compositional tasks tailored to the RL agent’s current skill level, and learns to generate environments composed of multiple pages or rooms, and trains RL agents capable of completing wide-range of complex tasks in those environments.","Neural Information Processing Systems",2022,"Izzeddin Gur,Natasha Jaques,Yingjie Miao,Jongwook Choi,Manoj Tiwari,Honglak Lee,Aleksandra Faust",20,45,0,"https://www.semanticscholar.org/paper/b4e644ef70f1df3c80d246730efa29069f70fd36"
"4f10b9f47c5bb6b54dd4f5ca8d9fa2c0bbd7ec5e","End-To-End Memory Networks","A neural network with a recurrent attention model over a possibly large external memory that is trained end-to-end, and hence requires significantly less supervision during training, making it more generally applicable in realistic settings.","NIPS",2015,"Sainbayar Sukhbaatar,Arthur D. Szlam,J. Weston,R. Fergus",2250,26,249,"https://www.semanticscholar.org/paper/4f10b9f47c5bb6b54dd4f5ca8d9fa2c0bbd7ec5e"
"f914f0175f14d23d083939c5a6e4899f90716a33","Memory, reasoning, and categorization: parallels and common mechanisms","It is argued that there is broad scope for crossover between the methods and theories developed for each task, and progress in all three of these fields will be expedited by further investigation of the many commonalities between these tasks.","Frontiers in Psychology",2014,"B. Hayes,E. Heit,C. Rotello",19,76,0,"https://www.semanticscholar.org/paper/f914f0175f14d23d083939c5a6e4899f90716a33"
"982f5f3e9c21f252018bb6fe27930e4e7bda74f8","AndroidEnv: A Reinforcement Learning Platform for Android","AndroidEnv, a research platform built on top of the Android Operating System (OS) and open-source library, along with detailed technical documentation and a set of tasks are available on GitHub.","ArXiv",2021,"Daniel Toyama,P. Hamel,Anita Gergely,Gheorghe Comanici,A. Glaese,Zafarali Ahmed,Tyler Jackson,Shibl Mourad,Doina Precup",13,42,0,"https://www.semanticscholar.org/paper/982f5f3e9c21f252018bb6fe27930e4e7bda74f8"
"c79c9a89eb682f90f41ebe6729288342affcc6c4","RID: A Unified Framework for Conversational Recommender Systems with Pretrained Language Models","A novel unified framework called RID is posed that integrates recommendation into the dialog gen018 eration by introducing a vocabulary pointer and significantly surpasses the state-of-the-art methods on the benchmark dataset ReDial.","",2022,"",0,22,0,"https://www.semanticscholar.org/paper/c79c9a89eb682f90f41ebe6729288342affcc6c4"
"92a8f7f09f3705cb5a6009a42220a6f01ea084e8","Language Models as Zero-Shot Planners: Extracting Actionable Knowledge for Embodied Agents","This paper investigates the possibility of grounding high-level tasks, expressed in natural language, to a chosen set of actionable steps and proposes a procedure that conditions on existing demonstrations and semantically translates the plans to admissible actions.","International Conference on Machine Learning",2022,"Wenlong Huang,P. Abbeel,Deepak Pathak,Igor Mordatch",198,55,13,"https://www.semanticscholar.org/paper/92a8f7f09f3705cb5a6009a42220a6f01ea084e8"
"6f870f7f02a8c59c3e23f407f3ef00dd1dcf8fc4","Learning Transferable Visual Models From Natural Language Supervision","It is demonstrated that the simple pre-training task of predicting which caption goes with which image is an efficient and scalable way to learn SOTA image representations from scratch on a dataset of 400 million (image, text) pairs collected from the internet.","International Conference on Machine Learning",2021,"Alec Radford,Jong Wook Kim,Chris Hallacy,A. Ramesh,Gabriel Goh,Sandhini Agarwal,Girish Sastry,Amanda Askell,Pamela Mishkin,Jack Clark,Gretchen Krueger,Ilya Sutskever",5696,216,1367,"https://www.semanticscholar.org/paper/6f870f7f02a8c59c3e23f407f3ef00dd1dcf8fc4"
"cb5e3f085caefd1f3d5e08637ab55d39e61234fc","Do As I Can, Not As I Say: Grounding Language in Robotic Affordances","It is shown how low-level skills can be combined with large language models so that the language model provides high-level knowledge about the procedures for performing complex and temporally extended instructions, while value functions associated with these skills provide the grounding necessary to connect this knowledge to a particular physical environment.","ArXiv",2022,"Michael Ahn,Anthony Brohan,Noah Brown,Yevgen Chebotar,Omar Cortes,Byron David,Chelsea Finn,K. Gopalakrishnan,Karol Hausman,Alexander Herzog,Daniel Ho,Jasmine Hsu,Julian Ibarz,Brian Ichter,A. Irpan,Eric Jang,Rosario Jauregui Ruano,Kyle Jeffrey,Sally Jesmonth,N. Joshi,Ryan C. Julian,Dmitry Kalashnikov,Yuheng Kuang,Kuang-Huei Lee,S. Levine,Yao Lu,Linda Luu,Carolina Parada,P. Pastor,Jornell Quiambao,Kanishka Rao,Jarek Rettinghouse,D. Reyes,P. Sermanet,Nicolas Sievers,Clayton Tan,Alexander Toshev,Vincent Vanhoucke,Fei Xia,Ted Xiao,Peng Xu,Sichun Xu,Mengyuan Yan",332,107,14,"https://www.semanticscholar.org/paper/cb5e3f085caefd1f3d5e08637ab55d39e61234fc"
"a7038473320c50df76fa950aca486015c5659503","Learning to Navigate the Web","DQN, deep reinforcement learning agent, with Q-value function approximated with a novel QWeb neural network architecture is trained with the ability of the agent to generalize to new instructions on World of Bits benchmark, on forms with up to 100 elements, supporting 14 million possible instructions.","International Conference on Learning Representations",2018,"Izzeddin Gur,U. Rückert,Aleksandra Faust,Dilek Z. Hakkani-Tür",29,15,3,"https://www.semanticscholar.org/paper/a7038473320c50df76fa950aca486015c5659503"
"f3cf71c51b882fe3111d71c4bf104297d38197f8","Inner Monologue: Embodied Reasoning through Planning with Language Models","This work proposes that by leveraging environment feedback, LLMs are able to form an inner monologue that allows them to more richly process and plan in robotic control scenarios, and finds that closed-loop language feedback significantly improves high-level instruction completion on three domains.","ArXiv",2022,"Wenlong Huang,F. Xia,Ted Xiao,Harris Chan,Jacky Liang,Peter R. Florence,Andy Zeng,Jonathan Tompson,Igor Mordatch,Yevgen Chebotar,P. Sermanet,Noah Brown,Tomas Jackson,Linda Luu,S. Levine,Karol Hausman,Brian Ichter",136,108,5,"https://www.semanticscholar.org/paper/f3cf71c51b882fe3111d71c4bf104297d38197f8"
"91cac43160ca45e5a1a41e0c5b7e6ec5a74033b3","Robotic Skill Acquisition via Instruction Augmentation with Vision-Language Models","DIAL is introduced, which utilizes semi-supervised language labels leveraging the semantic understanding of CLIP to propagate knowledge onto large datasets of unlabelled demonstration data and then train language-conditioned policies on the augmented datasets, enabling cheaper acquisition of useful language descriptions compared to expensive human labels.","ArXiv",2022,"Ted Xiao,Harris Chan,P. Sermanet,Ayzaan Wahid,Anthony Brohan,Karol Hausman,S. Levine,Jonathan Tompson",12,47,0,"https://www.semanticscholar.org/paper/91cac43160ca45e5a1a41e0c5b7e6ec5a74033b3"
"1386b8a11929cf02da291c56aca353e33bbc22ed","Diffusion-LM Improves Controllable Text Generation","A new non-autoregressive language model based on continuous diffusions that iteratively denoises a sequence of Gaussian vectors into word vectors, yielding a sequences of intermediate latent variables that enables a simple gradient-based algorithm to perform complex, controllable generation tasks.","ArXiv",2022,"Xiang Lisa Li,John Thickstun,Ishaan Gulrajani,Percy Liang,Tatsunori Hashimoto",174,46,19,"https://www.semanticscholar.org/paper/1386b8a11929cf02da291c56aca353e33bbc22ed"
"340b8d8f710459d809a3da1868cd3e011aeded67","Understanding Iterative Revision from Human-Written Text","This work describes IteraTeR: the first large-scale, multi-domain, edit-intention annotated corpus of iteratively revised text, collected based on a new framework to comprehensively model the iterative text revisions that generalizes to a variety of domains, edits, revision depths, and granularities.","Annual Meeting of the Association for Computational Linguistics",2022,"Wanyu Du,Vipul Raheja,Dhruv Kumar,Zae Myung Kim,Melissa Lopez,Dongyeop Kang",17,49,4,"https://www.semanticscholar.org/paper/340b8d8f710459d809a3da1868cd3e011aeded67"
"a938ff4539b09a785a66669844f1a35f76169218","PEER: A Collaborative Language Model","This work introduces PEER, a collaborative language model that is trained to imitate the entire writing process itself: PEER can write drafts, add sugges-tions, propose edits and provide explanations for its actions.","ArXiv",2022,"Timo Schick,Jane Dwivedi-Yu,Zhengbao Jiang,Fabio Petroni,Patrick Lewis,Gautier Izacard,Qingfei You,Christoforos Nalmpantis,Edouard Grave,Sebastian Riedel",40,67,0,"https://www.semanticscholar.org/paper/a938ff4539b09a785a66669844f1a35f76169218"
"d3640eb3b542eaf36fee2261f037a6bf0d8eac9c","AI Chains: Transparent and Controllable Human-AI Interaction by Chaining Large Language Model Prompts","Chaining LLM steps together is introduced, where the output of one step becomes the input for the next, thus aggregating the gains per step, and found that Chaining not only improved the quality of task outcomes, but also significantly enhanced system transparency, controllability, and sense of collaboration.","International Conference on Human Factors in Computing Systems",2021,"Tongshuang Sherry Wu,Michael Terry,Carrie J. Cai",85,96,2,"https://www.semanticscholar.org/paper/d3640eb3b542eaf36fee2261f037a6bf0d8eac9c"
"ef6c768f23f86c4aa59f7e859ca6ffc1392966ca","DOC: Improving Long Story Coherence With Detailed Outline Control","In human evaluations of automatically generated stories, DOC substantially outperforms a strong Re3 baseline on plot coherence, outline relevance, and interestingness and is judged to be much more controllable in an interactive generation setting.","ArXiv",2022,"Kevin Yang,D. Klein,Nanyun Peng,Yuandong Tian",5,0,1,"https://www.semanticscholar.org/paper/ef6c768f23f86c4aa59f7e859ca6ffc1392966ca"
"152d380c07a0206e74f1474d98579266cf7e9b47","One Question Answering Model for Many Languages with Cross-lingual Dense Passage Retrieval","This work presents Cross-lingual Open-Retrieval Answer Generation (CORA), the first unified many-to-many question answering (QA) model that can answer questions across many languages, even for ones without language-specific annotated data or knowledge sources, and introduces a new dense passage retrieval algorithm that is trained to retrieve documents across languages for a question.","Neural Information Processing Systems",2021,"Akari Asai,Xinyan Velocity Yu,Jungo Kasai,Hannaneh Hajishirzi",29,58,11,"https://www.semanticscholar.org/paper/152d380c07a0206e74f1474d98579266cf7e9b47"
"47ced790a563344efae66588b5fb7fe6cca29ed3","The Probabilistic Relevance Framework: BM25 and Beyond","This work presents the PRF from a conceptual point of view, describing the probabilistic modelling assumptions behind the framework and the different ranking algorithms that result from its application: the binary independence model, relevance feedback models, BM25 and BM25F.","Foundations and Trends in Information Retrieval",2009,"S. Robertson,H. Zaragoza",2053,60,373,"https://www.semanticscholar.org/paper/47ced790a563344efae66588b5fb7fe6cca29ed3"
"592a6691373f3936631bc4ac122f69df09c842bd","Scalable Zero-shot Entity Linking with Dense Entity Retrieval","This paper introduces a simple and effective two-stage approach for zero-shot linking, based on fine-tuned BERT architectures, and shows that it performs well in the non-zero-shot setting, obtaining the state-of-the-art result on TACKBP-2010.","Conference on Empirical Methods in Natural Language Processing",2019,"Ledell Yu Wu,Fabio Petroni,Martin Josifoski,Sebastian Riedel,Luke Zettlemoyer",289,29,66,"https://www.semanticscholar.org/paper/592a6691373f3936631bc4ac122f69df09c842bd"
"f77a8d77bb537dc2845a3f7266ad25c85d59f4f8","Unsupervised Context Aware Sentence Representation Pretraining for Multi-lingual Dense Retrieval","This work presents a simple but effective monolingual pretraining task called contrastive context prediction (CCP) to learn sentence representation by modeling sentence level contextual relation and achieves two SOTA results in both zero-shot and supervised setting among all pretraining models using bilingual data.","International Joint Conference on Artificial Intelligence",2022,"Ning Wu,Yaobo Liang,Houxing Ren,Linjun Shou,Nan Duan,Ming Gong,Daxin Jiang",4,26,2,"https://www.semanticscholar.org/paper/f77a8d77bb537dc2845a3f7266ad25c85d59f4f8"
"050050e30d0f162c4dd87c1aac8d37df266e4c93","Sparse, Dense, and Attentional Representations for Text Retrieval","A simple neural model is proposed that combines the efficiency of dual encoders with some of the expressiveness of more costly attentional architectures, and is explored to explore sparse-dense hybrids to capitalize on the precision of sparse retrieval.","Transactions of the Association for Computational Linguistics",2020,"Y. Luan,Jacob Eisenstein,Kristina Toutanova,M. Collins",244,62,48,"https://www.semanticscholar.org/paper/050050e30d0f162c4dd87c1aac8d37df266e4c93"
"494aedf82da4755badc1fe74e4d21cf5fc029e9d","Programs with common sense","This paper discusses programs to manipulate in a suitable formal language (most likely a part of the predicate calculus) common instrumental statements, where the basic program will draw immediate conclusions from a list of premises.","",1960,"J. McCarthy",1196,11,55,"https://www.semanticscholar.org/paper/494aedf82da4755badc1fe74e4d21cf5fc029e9d"
"128cb6b891aee1b5df099acb48e2efecfcff689f","The Winograd Schema Challenge","This paper presents an alternative to the Turing Test that has some conceptual and practical advantages, and English-speaking adults will have no difficulty with it, and the subject is not required to engage in a conversation and fool an interrogator into believing she is dealing with a person.","International Conference on Principles of Knowledge Representation and Reasoning",2011,"H. Levesque,E. Davis,L. Morgenstern",947,42,185,"https://www.semanticscholar.org/paper/128cb6b891aee1b5df099acb48e2efecfcff689f"
"87c45a908537ffe1d2ab71a5d609bd7b4efa4fe1","ProofWriter: Generating Implications, Proofs, and Abductive Statements over Natural Language","This work shows that a generative model, called ProofWriter, can reliably generate both implications of a theory and the natural language proofs that support them, and shows that generative techniques can perform a type of abduction with high precision.","Findings",2020,"Oyvind Tafjord,Bhavana Dalvi,Peter Clark",103,28,19,"https://www.semanticscholar.org/paper/87c45a908537ffe1d2ab71a5d609bd7b4efa4fe1"
"6b85b63579a916f705a8e10a49bd8d849d91b1fc","Language Models are Few-Shot Learners","GPT-3 achieves strong performance on many NLP datasets, including translation, question-answering, and cloze tasks, as well as several tasks that require on-the-fly reasoning or domain adaptation, such as unscrambling words, using a novel word in a sentence, or performing 3-digit arithmetic.","Neural Information Processing Systems",2020,"Tom B. Brown,Benjamin Mann,Nick Ryder,Melanie Subbiah,J. Kaplan,Prafulla Dhariwal,Arvind Neelakantan,Pranav Shyam,Girish Sastry,Amanda Askell,Sandhini Agarwal,Ariel Herbert-Voss,Gretchen Krueger,T. Henighan,Rewon Child,A. Ramesh,Daniel M. Ziegler,Jeff Wu,Clemens Winter,Christopher Hesse,Mark Chen,Eric Sigler,Mateusz Litwin,Scott Gray,Benjamin Chess,Jack Clark,Christopher Berner,Sam McCandlish,Alec Radford,Ilya Sutskever,Dario Amodei",11555,142,1004,"https://www.semanticscholar.org/paper/6b85b63579a916f705a8e10a49bd8d849d91b1fc"
"490d8006851b1562cfd9ec1f057471f2868289d1","Rethinking with Retrieval: Faithful Large Language Model Inference","A novel post-processing approach, rethinking with retrieval (RR), which retrieves relevant external knowledge based on the decomposed reasoning steps obtained from the chain-of-thought (CoT) prompting, which can produce more faithful explanations and improve the performance of LLMs.","ArXiv",2022,"Hangfeng He,Hongming Zhang,D. Roth",20,52,0,"https://www.semanticscholar.org/paper/490d8006851b1562cfd9ec1f057471f2868289d1"
"586615b95d9942a79e711b043044a16b561dc8af","Training Language Models with Memory Augmentation","This work presents TRIME, a novel yet simple training approach designed for training LMs with memory augmentation that adds negligible computational overhead and is compatible with different neural architectures, making it a versatile solution for training memory-augmented LMs.","Conference on Empirical Methods in Natural Language Processing",2022,"Zexuan Zhong,Tao Lei,Danqi Chen",34,59,3,"https://www.semanticscholar.org/paper/586615b95d9942a79e711b043044a16b561dc8af"
"7be8c119dbe065c52125ee7716601751f3116844","Generalization through Memorization: Nearest Neighbor Language Models","It is suggested that learning similarity between sequences of text is easier than predicting the next word, and that nearest neighbor search is an effective approach for language modeling in the long tail.","International Conference on Learning Representations",2019,"Urvashi Khandelwal,Omer Levy,Dan Jurafsky,Luke Zettlemoyer,M. Lewis",358,31,40,"https://www.semanticscholar.org/paper/7be8c119dbe065c52125ee7716601751f3116844"
